0.000000	100.000000
0.010000	98.876272
0.020000	97.752767
0.030000	96.629707
0.040000	95.507315
0.050000	94.385814
0.060000	93.265424
0.070000	92.146367
0.080000	91.028863
0.090000	89.913130
0.100000	88.799388
0.110000	87.687853
0.120000	86.578740
0.130000	85.472264
0.140000	84.368637
0.150000	83.268071
0.160000	82.170774
0.170000	81.076955
0.180000	79.986818
0.190000	78.900565
0.200000	77.818399
0.210000	76.740518
0.220000	75.667117
0.230000	74.598390
0.240000	73.534527
0.250000	72.475718
0.260000	71.422145
0.270000	70.373992
0.280000	69.331438
0.290000	68.294657
0.300000	67.263824
0.310000	66.239106
0.320000	65.220670
0.330000	64.208678
0.340000	63.203289
0.350000	62.204657
0.360000	61.212934
0.370000	60.228267
0.380000	59.250801
0.390000	58.280675
0.400000	57.318024
0.410000	56.362982
0.420000	55.415674
0.430000	54.476226
0.440000	53.544757
0.450000	52.621382
0.460000	51.706212
0.470000	50.799355
0.480000	49.900912
0.490000	49.010984
0.500000	48.129663
0.510000	47.257040
0.520000	46.393200
0.530000	45.538224
0.540000	44.692190
0.550000	43.855169
0.560000	43.027230
0.570000	42.208437
0.580000	41.398850
0.590000	40.598524
0.600000	39.807509
0.610000	39.025852
0.620000	38.253597
0.630000	37.490781
0.640000	36.737438
0.650000	35.993599
0.660000	35.259288
0.670000	34.534529
0.680000	33.819337
0.690000	33.113728
0.700000	32.417711
0.710000	31.731291
0.720000	31.054471
0.730000	30.387248
0.740000	29.729617
0.750000	29.081569
0.760000	28.443091
0.770000	27.814166
0.780000	27.194774
0.790000	26.584892
0.800000	25.984492
0.810000	25.393545
0.820000	24.812018
0.830000	24.239872
0.840000	23.677070
0.850000	23.123567
0.860000	22.579319
0.870000	22.044277
0.880000	21.518389
0.890000	21.001601
0.900000	20.493857
0.910000	19.995097
0.920000	19.505259
0.930000	19.024280
0.940000	18.552093
0.950000	18.088628
0.960000	17.633816
0.970000	17.187583
0.980000	16.749854
0.990000	16.320552
1.000000	15.899599
1.010000	15.486914
1.020000	15.082415
1.030000	14.686018
1.040000	14.297639
1.050000	13.917189
1.060000	13.544582
1.070000	13.179728
1.080000	12.822536
1.090000	12.472916
1.100000	12.130774
1.110000	11.796017
1.120000	11.468551
1.130000	11.148280
1.140000	10.835108
1.150000	10.528939
1.160000	10.229675
1.170000	9.937220
1.180000	9.651474
1.190000	9.372339
1.200000	9.099716
1.210000	8.833506
1.220000	8.573610
1.230000	8.319929
1.240000	8.072363
1.250000	7.830812
1.260000	7.595177
1.270000	7.365359
1.280000	7.141258
1.290000	6.922777
1.300000	6.709815
1.310000	6.502276
1.320000	6.300060
1.330000	6.103071
1.340000	5.911212
1.350000	5.724385
1.360000	5.542495
1.370000	5.365448
1.380000	5.193147
1.390000	5.025499
1.400000	4.862411
1.410000	4.703790
1.420000	4.549544
1.430000	4.399583
1.440000	4.253817
1.450000	4.112156
1.460000	3.974511
1.470000	3.840796
